"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"459","Light The Torch","United States","Metal","Big Indie Labels, Sony Music Entertainment","36567","22877","14322","220956","20030745","198755863","-163807","322590","1145026","60408","2400","31200","582222","13443242","3440","169305","56905","255","5322","342","3389","-1389","70029","18","-2923","148127","1196","7819","N/A","N/A","N/A","254","38558","4154","28","94","N/A","N/A","N/A","N/A","N/A","N/A"
"460","Tetrarch","United States","Metal","Big Indie Labels","36580","51491","29215","92100","5612084","31887559","-59227","100256","2708530","32133","12900","55500","2443338","12675780","64351","245363","27151","0","800","0","0","48804","94994","19619","174802","213789","1499","4451","N/A","N/A","N/A","119","23157","8658","37","126","N/A","N/A","N/A","N/A","N/A","N/A"
"461","Fox Lake","United States","Metal","Big Indie Labels","36600","35137","40428","69210","22341186","35507380","258151","404409","1523945","50045","9670","15300","1400797","1896400","26274","39719","33268","11247","12650","73712","495918","19795","33888","37271","1646","6786","934","1463","N/A","N/A","N/A","1298","74128","1454","12","43","N/A","N/A","N/A","N/A","N/A","N/A"
"462","Like A Storm","New Zealand","Metal","Big Indie Labels","36610","33256","9727","140013","8142179","111851483","-25474","261524","1868571","31093","4000","159000","4188118","71241591","20262","715101","59121","0","508","0","0","-1221","64493","202","-1748","105821","615","7718","N/A","N/A","N/A","570","12473","20429","33","163","N/A","N/A","N/A","N/A","N/A","N/A"
"463","Daedric","United States","Metal","Big Indie Labels, Universal Music Group","36694","59086","16494","59933","9331448","26389602","-56546","135736","1187185","25826","24500","86100","8968029","15941831","129823","474730","30649","-2516","222782","135","195966","N/A","N/A","N/A","16505","27594","583","1313","126","399","44504","94","41515","3612","21","64","57283","7","1","8","11.225460312866469","13.825807526688084"
"464","Alien Weaponry","New Zealand","Metal","Big Indie Labels, Universal Music Group","36858","41843","18525","198955","7628212","58621123","-132176","126024","2386716","38477","6100","90900","2360719","36476285","27866","569800","48119","0","8291","0","0","5605","65793","55303","1110","84739","2392","10194","52","1014","151103","560","21996","9392","35","127","N/A","N/A","N/A","N/A","N/A","N/A"
"465","Lovebites","Japan","Metal","Big Indie Labels","36988","89441","11379","90737","5542483","28831292","812","36469","1013229","22460","20000","178000","9270152","46084909","121180","854747","54302","N/A","N/A","N/A","N/A","6620","75661","22572","3855","50033","N/A","N/A","N/A","N/A","N/A","58","33582","5152","31","80","N/A","N/A","N/A","N/A","N/A","N/A"
"466","The Halo Effect","Sweden","Metal","Big Indie Labels","36996","33861","18986","127313","18423587","65858692","54640","269841","5151697","62511","5100","26800","189564","915705","3406","27870","73308","N/A","N/A","N/A","N/A","7009","53524","16597","2433","43673","2831","9936","N/A","N/A","N/A","195","20230","10341","38","138","N/A","N/A","N/A","N/A","N/A","N/A"
"467","Kmac2021","United Kingdom","Metal","Big Indie Labels","37022","168495","450","23138","881263","12012399","-4846","11778","77969","14417","-10000","1010000","2331636","204678024","22841","9614841","83736","N/A","N/A","N/A","N/A","-2395","65239","18","N/A","N/A","250","931","-31","9533","10201","14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"468","Orden Ogan","Germany","Metal","Big Indie Labels","37134","32362","11208","163928","18707345","161820347","-32753","246531","833936","46816","2200","28800","1510883","41144250","11091","409711","75063","N/A","N/A","N/A","N/A","5539","29701","8211","-1626","134781","2372","20736","N/A","N/A","N/A","320","15075","15806","34","181","N/A","N/A","N/A","N/A","N/A","N/A"
"469","Nightmare","Japan","Metal","N/A","37179","16645","28688","191324","27500632","202407088","54643","738212","3217124","158455","-30","2710","67719","657564","567","7374","120285","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-312","16589","N/A","N/A","N/A","N/A","N/A","3663","22416","9136","26","68","N/A","N/A","N/A","N/A","N/A","N/A"
"470","Eyehategod","United States","Metal","Other Indie / Unsigned","37235","47639","34369","188128","9538510","42125428","41417","155647","381500","61410","5000","19200","200341","2978374","3084","35850","49120","N/A","N/A","N/A","N/A","23954","118642","41346","-994","173609","2276","13319","N/A","N/A","N/A","201","48763","2929","24","72","N/A","N/A","N/A","N/A","N/A","N/A"
"471","Castle Rat","United States","Metal","N/A","37241","54805","45654","87658","7338808","12171704","-359","111024","1007150","42973","8010","10100","284132","474425","21745","32513","93352","N/A","N/A","N/A","N/A","48602","101141","32789","N/A","N/A","2197","2991","231","468","4704","N/A","69582","1593","29","77","N/A","N/A","N/A","N/A","N/A","N/A"
"472","Mortician","United States","Metal","Big Indie Labels","37268","38655","45480","252291","12590303","54651295","-21418","202965","290480","49760","11100","38400","24686","425338","564","7995","62339","N/A","N/A","N/A","N/A","13679","50628","21064","-2769","198101","1819","9857","N/A","N/A","N/A","133","112359","701","18","73","N/A","N/A","N/A","N/A","N/A","N/A"
"473","Aeronwen","United States","Metal","Other Indie / Unsigned","37365","426549","937","1534","43402","176011","201","674","1568","12092","66659","67300","3245130","4593771","1088","2481","186885","N/A","N/A","N/A","N/A","8406","20991","71","N/A","N/A","21","48","3","10","220","2","256840","87","3","3","N/A","N/A","N/A","N/A","N/A","N/A"
"474","Humanity's Last Breath","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","37409","48991","16057","120665","7228559","45636341","20943","131741","3423866","45361","6700","48600","1246358","8822185","20725","246242","81884","221","1644","481","8152","11479","44124","6827","-196","72157","2023","9005","N/A","N/A","N/A","101","267496","73","11","17","N/A","N/A","N/A","N/A","N/A","N/A"
"475","Intervals","Canada","Metal","Universal Music Group, Big Indie Labels","37537","35087","10261","225685","13572447","152399819","-44689","220222","2185557","41184","3000","115000","2034471","34745112","19203","443735","43145","N/A","N/A","N/A","N/A","4364","165943","23988","-2475","178214","1748","19409","N/A","N/A","N/A","327","155826","363","16","26","N/A","N/A","N/A","N/A","N/A","N/A"
