"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"55","Voivod","Canada","Metal","Sony Music Entertainment, Universal Music Group, Big Indie Labels","61843","84589","251","132740","51147","25032178","1557","44843","381967","120764","N/A","N/A","N/A","N/A","N/A","N/A","60996","N/A","N/A","N/A","N/A","170","36465","2808","14","201159","22","20173","N/A","N/A","N/A","5","14334","289","21","59","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Hunter","Poland","Metal","Big Indie Labels","62710","97790","69","53290","95906","37214946","-489","39786","57009","51229","0","38900","22","33916911","0","224202","88112","N/A","N/A","N/A","N/A","14","11770","54","1","119412","2","9707","N/A","N/A","N/A","0","9854","280","30","99","N/A","N/A","N/A","N/A","N/A","N/A"
"57","Flotsam and Jetsam","United States","Metal","Big Indie Labels","62867","74305","194","124566","48727","27743794","-765","56048","989571","75346","100","18500","3534","1806904","50","27161","84039","N/A","N/A","N/A","N/A","15","12052","2","0","113208","9","9906","N/A","N/A","N/A","1","14470","313","21","69","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Dave Lombardo","United States","Metal","Big Indie Labels, BMG, Sony Music Entertainment","63007","110575","11","11823","73184","27980407","-2305","51368","508463","63791","0","42700","0","11742495","0","116855","26870","N/A","N/A","N/A","N/A","99","296231","298","0","460424","2","26493","N/A","N/A","N/A","17","72756","31","8","12","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Dark Angel","United States","Metal","Big Indie Labels","63735","67448","252","182800","35535","13472781","5","53313","854641","98621","0","1780","266","724418","4","10064","68905","N/A","N/A","N/A","N/A","0","47862","0","0","112635","N/A","N/A","N/A","N/A","N/A","0","23076","157","16","33","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Strapping Young Lad","Canada","Metal","Sony Music Entertainment","64944","43329","215","185716","101362","68770602","-1135","102813","4217073","84477","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-9","32577","34","18760","N/A","N/A","N/A","0","31710","109","14","27","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Violator","Brazil","Metal","N/A","65731","81701","116","115244","36064","17240701","-286","39054","735939","76040","100","19200","5348","3543296","95","57924","59907","N/A","N/A","N/A","N/A","128","27677","258","-102","264678","10","25820","N/A","N/A","N/A","0","38863","76","8","15","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Arakain","Czech Republic","Metal","Big Indie Labels, Universal Music Group","65915","54129","153","87234","272167","54360366","-576","181702","155947","469446","0","104","0","25026","0","193","113155","N/A","N/A","N/A","N/A","0","95","0","87","76871","0","5156","0","306","41","125","46051","72","5","15","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Black Tide","United States","Metal","Other Indie / Unsigned","66510","57493","75","71353","65608","59066520","-1918","104704","781434","60258","30","6300","9855","32776458","109","227028","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-118","219280","16","28940","0","575","0","0","31545","79","7","20","160513","3","0","0","0.03960306924082643","0.7920613848165285"
"64","Fugitive","United States","Metal","Sony Music Entertainment","66798","123704","194","32748","37869","5383575","1799","37179","62301","43413","0","16900","0","2123090","0","44076","122172","N/A","N/A","N/A","N/A","0","23889","0","36","7072","6","587","N/A","N/A","N/A","0","68958","30","6","10","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Whiplash","Canada","Metal","Big Indie Labels","67067","76385","227","136999","42063","11047727","-1929","47859","817309","169480","10","1590","455","370594","3","3215","88656","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-66","147001","9","10634","0","11","0","0","34958","93","12","19","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Bloodred Hourglass","Finland","Metal","Big Indie Labels","67647","68697","121","49795","177475","51443419","-3163","97914","1368280","77036","100","13000","13038","4394377","234","59925","133748","N/A","N/A","N/A","N/A","12","13967","77","5","23710","11","5296","0","102","N/A","0","59716","45","8","10","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Xonor","Switzerland","Metal","Big Indie Labels","68415","136923","132","36014","20929","3718495","1735","24907","34663","73744","100","15700","5853","1746658","148","58594","24569","-8","125858","4734","0","99","114004","5805","72","31993","9","863","3","340","138","0","190618","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Morphide","Denmark","Metal","Big Indie Labels","69228","105742","101","12819","223924","9608089","-4085","82992","997223","58334","100","22900","23165","4032033","393","135353","70106","27","11041","931","0","-12","10394","24","-2","5771","4","393","0","83","4","0","122305","20","5","5","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Malon","Argentina","Metal","Other Indie / Unsigned","69284","85249","161","84777","102399","34139152","-744","48048","235770","85648","0","14300","11259","5718895","73","44536","75627","N/A","N/A","N/A","N/A","222","47500","1596","0","95104","5","6400","0","194","0","0","47902","49","4","8","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Heathen","United States","Metal","Big Indie Labels","69788","89314","142","89464","27964","14458917","-1803","40284","908522","82439","100","10700","495","1196076","11","27862","97522","N/A","N/A","N/A","N/A","0","927","0","324","101079","16","6078","0","100","1","0","24850","156","21","47","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Lich King","United States","Metal","N/A","69838","90469","104","76706","31778","16757576","453","46491","783243","66399","0","38100","0","8286680","0","164598","79891","N/A","N/A","N/A","N/A","291","18418","851","-22","102381","18","7789","0","321","35","2","55287","47","9","12","N/A","N/A","N/A","N/A","N/A","N/A"
