"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"232","Ladrones","Mexico","Metal","Big Indie Labels, BMG","21232","42004","75294","33821911","186842","2466289","13995","123000","26786893","326687","73509","N/A","3990","13613","N/A","N/A","219801","N/A","N/A","N/A","N/A","N/A"
"233","510","Indonesia","Metal","N/A","21290","32047","90492","76815574","300411","128826","29076","61100","9840880","116279","85357","232","122147","N/A","305","N/A","199024","N/A","N/A","N/A","N/A","N/A"
"234","Juliana Wilson","Argentina","Metal","Other Indie / Unsigned","21424","322947","3465","243699","2072","41862","13752","470000","101894760","4333612","14530","667907","244818","287305","195","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"235","Therion","Sweden","Metal","Big Indie Labels","21535","30123","374100","199436879","251883","1883477","25272","165000","79681380","609811","29919","N/A","94427","743225","147611","1728","13557","N/A","N/A","N/A","N/A","N/A"
"236","Miss May I","United States","Metal","Other Indie / Unsigned","21624","18072","541617","303311578","436164","4810765","36372","44300","83847609","708814","21178","12964","171920","1172132","86028","5071","20622","N/A","N/A","N/A","N/A","N/A"
"237","Kublai Khan TX","United States","Metal","BMG, Big Indie Labels","21633","11478","438025","377246694","951343","5107134","61988","140","11129248","135341","34729","N/A","319083","125913","5620","N/A","163488","N/A","N/A","N/A","N/A","N/A"
"238","Dogma","Bangladesh","Metal","Big Indie Labels","21653","33330","138960","33554999","345551","1017222","21146","95700","14286611","270636","8683","124557","258331","65580","4590","269","71218","N/A","N/A","N/A","N/A","N/A"
"239","Pain","Sweden","Metal","Big Indie Labels, Sony Music Entertainment, Warner Music Group","21795","20973","237975","239621202","484457","2906446","22168","147000","94054961","1194206","34806","18777","41521","185506","41092","N/A","13046","N/A","N/A","N/A","N/A","N/A"
"240","Hämatom","Germany","Metal","Universal Music Group, Big Indie Labels","21868","32776","161546","200953491","422222","997852","25390","119000","75249243","910716","12423","158414","106919","172468","30854","1500","8272","N/A","N/A","N/A","N/A","N/A"
"241","Sirenia","Norway","Metal","Big Indie Labels","21914","33957","255358","117845853","227385","2609680","24931","83600","29605935","316278","45238","N/A","34472","502650","127344","N/A","13893","N/A","N/A","N/A","N/A","N/A"
"242","Ill Niño","United States","Metal","Warner Music Group","22065","18624","528735","194444112","486175","5532855","32826","78000","48811856","423070","47228","138","65418","385179","106642","N/A","31744","N/A","N/A","N/A","N/A","N/A"
"243","Shadow of Intent","United States","Metal","Big Indie Labels","22173","25218","274993","170918973","370218","2753660","30169","137000","34652917","662516","27333","N/A","162237","163646","23468","N/A","34095","N/A","N/A","N/A","N/A","N/A"
