"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"446","Noel Kharman","Palestine","Pop","Big Indie Labels","15157","67859","82594","25828223","126199","848042","11840","1120000","220159212","2336022","10336","316274","1227838","303356","2118","N/A","82862","N/A","N/A","N/A","N/A","N/A"
"447","Javed Amirkhail","Pakistan","Middle Eastern","N/A","15165","140596","47825","5017215","18517","10317","9227","654000","136071976","1331752","11760","445","348423","1713809","214","116","67065","N/A","N/A","N/A","N/A","N/A"
"448","Bader AlShuaibi","Saudi Arabia","Pop","Sony Music Entertainment","15238","64185","127644","48711830","67989","227727","6806","1280000","697570916","4619223","13242","472422","1561745","200","62871","N/A","306845","N/A","N/A","N/A","N/A","N/A"
"449","Marilyne Naaman","Lebanon","Pop","Universal Music Group","15240","61602","41563","17158758","130400","207119","13068","136000","39798466","277501","15490","317112","695238","29427","1011","339","59041","N/A","N/A","N/A","N/A","N/A"
"450","Maya Nehme","Lebanon","Pop","Other Indie / Unsigned","15278","627753","240","5157","12","9654","6320","699000","240481243","2076069","10697","775443","981777","N/A","8820","442","279923","N/A","N/A","N/A","N/A","N/A"
"451","Ali Aldelfi (علي الدلفي)","Iraq","Pop","N/A","15430","205530","18999","762679","7387","70550","10711","1320000","195817689","2713949","9301","170863","1865022","843287","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"452","Amer Mounib","Turkey","Middle Eastern","Other Indie / Unsigned","15496","10669","1578698","53316268","538092","960336","66219","22500","4210672","71142","34439","399210","34605","218752","29476","N/A","48253","N/A","N/A","N/A","N/A","N/A"
"453","Ishay Ribo","Israel","Pop","Big Indie Labels","15514","17188","648476","311358059","464665","528046","11058","353000","493271315","1568311","85509","2340","1916","149141","29404","N/A","238857","N/A","N/A","N/A","N/A","N/A"
"454","Ozan Çolakoğlu","Turkey","Pop","N/A","15571","9152","76584","314718107","2067024","2788059","16181","20600","259190526","780320","46291","N/A","98103","41336","5217","2376","55845","N/A","N/A","N/A","N/A","N/A"
"455","Aya Abdallah","Egypt","Pop","N/A","15617","508827","281","55441","658","59","4987","2070000","1505234289","22707275","15613","141391","934341","939726","14","1065","252410","N/A","N/A","N/A","N/A","N/A"
"456","Abd El Fattah Grini","Morocco","Pop","Big Indie Labels, Warner Music Group","15790","35310","242678","51344824","198085","788200","13859","163000","266434491","1701980","5905","1236127","1969669","4299779","15980","6745","441369","N/A","N/A","N/A","N/A","N/A"
"457","حمودي نضال","Iraq","Pop","Other Indie / Unsigned","15828","276264","1778","335211","9039","77","6981","1150000","274763360","4828942","16665","959001","N/A","4477","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"458","Somaya Darwesh","Egypt","Pop","Big Indie Labels, Universal Music Group","15833","315730","10906","1652364","1303","172","12644","219000","102787973","653068","5333","419462","108578","172055","53","7124","N/A","N/A","N/A","N/A","N/A","N/A"
"459","Navid Zardi","Germany","Pop","Other Indie / Unsigned","15935","97300","58249","23345200","44463","132116","12666","603000","336074206","2114289","6642","8473","5011925","382354","3670","5050","74221","N/A","N/A","N/A","N/A","N/A"
"460","Aydas","Turkey","Pop","Universal Music Group","15966","286827","1194","1790132","4632","2944","67926","70000","3583080","140037","2363","17682032","5411011","3559","39","N/A","200024","N/A","N/A","N/A","N/A","N/A"
"461","Ayman Amin (ايمن امين)","Lebanon","Pop","Universal Music Group","15979","101459","54745","10273756","53233","288556","10247","1120000","333733925","2444446","14208","169235","70267","17773","3393","N/A","108543","N/A","N/A","N/A","N/A","N/A"
"462","Ayoub Anbaoui","Morocco","Pop","Universal Music Group","16010","26623","314504","63692527","292363","1388187","11867","820000","195019932","1645158","35916","197843","874","75093","2632","N/A","49694","N/A","N/A","N/A","N/A","N/A"
"463","Layal Abboud","Lebanon","Pop","Other Indie / Unsigned","16079","190055","22516","3373167","8368","9003","13583","406000","297179841","1482690","5263","297900","4488177","1986048","2923","1061","56376","N/A","N/A","N/A","N/A","N/A"
"464","Zaid Al Habeeb","Iraq","Pop","Warner Music Group, Universal Music Group","16130","60515","206429","16938836","72832","712933","8640","752000","363782403","3341630","11978","284794","1430065","1197413","877","N/A","93001","N/A","N/A","N/A","N/A","N/A"
"465","Mohamed El Majzoub","Syrian Arab Republic","Pop","Universal Music Group, Big Indie Labels","16181","71172","99432","19063712","86414","466392","7745","546000","397534268","1881910","13003","92721","694437","1325485","5491","N/A","32709","N/A","N/A","N/A","N/A","N/A"
