"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"86","Mac Demarco","United States","Rock","Universal Music Group, Big Indie Labels, Sony Music Entertainment","861","319","333515","8610796","452140399","9411913097","379653","20408721","63582635","3615","40000","1680000","13785965","683449112","97958","8690434","16447","N/A","26600","N/A","N/A","8380","224321","36701","-2135","714450","20649","528293","8090","299633","4381321","102090","5775","13131","60","526","65357","16","1","2","6.442179725402784","39.701788588996344"
"87","Creed","United States","Rock","Big Indie Labels","862","738","197555","4663379","260102532","3454416009","1384475","14935663","41986781","1239","0","2200000","47233159","1511724972","227668","8434705","N/A","23614","249867","6874","221452","8423","561339","11367","-10477","3619354","18036","1508657","2280","40039","1595027","55263","873","87571","92","2561","N/A","N/A","N/A","N/A","N/A","N/A"
"88","Train","United States","Rock","Sony Music Entertainment, Big Indie Labels","867","363","58430","4622122","167011804","6181469845","-2120537","21333401","149822645","1252","10000","1760000","19798905","1937636443","87790","10282372","1621","5627","367931","241886","3688006","19106","423905","364471","50825","4004650","2637","1018168","351","106318","490520","82825","346","172522","127","5570","N/A","N/A","N/A","N/A","N/A","N/A"
"89","The Doors","United States","Rock","Warner Music Group, Big Indie Labels","874","713","169516","9162231","157763793","5329296761","459609","10942432","77263792","3707","40000","1450000","22686740","556126021","201328","5827771","N/A","14376","439893","78926","1043721","92127","2389448","117546","-25808","15497163","34845","3755904","1774","62314","307471","9970","222","229362","119","5086","112423","18","2","28","0.8071278877314788","17.938131073372883"
"90","Bob Dylan","United States","Rock","Sony Music Entertainment, Big Indie Labels","882","606","128852","7612087","190889071","5889780158","-144512","16595452","98045881","2045","20000","1660000","25400565","962062814","169438","7026508","5108","922","158477","7386","0","22195","1277776","116913","-21567","6916053","26378","2085767","1363","142867","253291","126545","256","205039","117","5244","45077","N/A","N/A","N/A","N/A","N/A"
"91","Air Supply","Australia","Rock","Sony Music Entertainment","884","1042","166197","5623961","141631968","2868827238","-1098619","8145959","51973739","1037","50000","2080000","57897599","2419935659","253065","10342326","3007","29632","405767","172972","4215077","10931","265595","87002","83610","4119371","5183","435353","229","9102","78340","48828","171","266816","121","5246","N/A","N/A","N/A","N/A","N/A","N/A"
"92","Sheila On 7","Indonesia","Rock","Other Indie / Unsigned","918","419","1806226","15785468","226111217","3058390086","-2535963","11595397","10199497","3547","13000","809000","19962967","1115796132","44659","4098043","6331","-332","170673","460","5191","18050","1479132","135617","3744","42708","593","107507","73","50191","177","4095","5164","12951","7","169","N/A","N/A","N/A","N/A","N/A","N/A"
"93",".Feast","Indonesia","Rock","N/A","930","629","1302974","7225274","208055044","1782733977","-760607","11141728","6789412","3174","25000","566000","43563815","360792437","91253","2080685","1429","9687","866873","668065","6033880","49544","884377","1022260","N/A","N/A","463","6417","25","5499","6421","4380","12780","4657","6","81","N/A","N/A","N/A","N/A","N/A","N/A"
"94","Cup of Joe","Philippines","Rock","Other Indie / Unsigned","932","649","959576","6330438","250255784","2279393123","-197512","10956397","27914844","2310","45000","748000","57163570","404051882","154430","1822508","3728","3470","428585","99594","2969235","25317","489496","610168","38022","501266","635","4361","15","670","3000","7075","7003","11477","18","70","N/A","N/A","N/A","N/A","N/A","N/A"
"95","John Lennon","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","933","612","118737","6839289","126877862","3874539097","-30142366","12901744","108611453","2662","40000","2480000","27060860","1273763309","171359","9270782","N/A","38093","600995","156089","1325296","94685","3010674","111658","-18510","13584813","16005","2584988","444","17288","185635","73797","217","233049","134","6909","N/A","N/A","N/A","N/A","N/A","N/A"
"96","Passenger","United Kingdom","Rock","Big Indie Labels","949","769","59770","3865067","130797156","5245746403","166348","11402052","83837647","865","40000","7890000","75089307","5169716818","311217","28686937","7327","902","610130","6066","553875","-1481","498647","7953","-19392","3614624","3364","1352755","240","184903","120899","41039","822","89695","124","4033","N/A","N/A","N/A","N/A","N/A","N/A"
"97","Paul McCartney","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","965","643","94459","5396334","135624614","5517547796","-26407243","14044996","134827537","2083","40000","1550000","22408975","1359647592","216048","11829245","743","23235","1151084","127470","2984904","107847","5049645","1944615","-12513","9040812","14403","1781395","388","571229","206188","72426","191","236359","128","6994","15552","37","7","399","2.266704861281438","1055.544299159655"
"98","The Lumineers","United States","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","981","381","92981","6067861","251752769","9430129186","858767","18526235","103675599","2149","10000","2480000","23744344","1848623655","112353","13318200","3833","11164","656411","42854","1060217","13057","1550700","322042","-1463","1992651","9359","914218","11","21994","452","76381","1001","78461","102","3118","N/A","N/A","N/A","N/A","N/A","N/A"
